marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,20110713,R1YRDZJ9Y6O7QX,B00VZ3OC7S,321509001,"Maxy Home Hand Carved Luxury Durable Frieze Pile Floral Tribal 7'10"" x 10'10"" Area Rug Silver Grey & Black LAM451-SIL8X11",Furniture,5,0,0,N,Y,Five Stars,Awesome quality rug.  Great price. Great customer service.,8/24/2015
US,23120511,R3P0H3OGJDSTBG,B00BXKFAJ2,327681341,Office Star Deluxe Oversized Executive Faux Leather Chair with Padded Arms,Furniture,4,0,0,N,Y,Went together fairly easy. It looks great,"This back comes up to shoulders.  Went together fairly easy.  It looks great!  Really comfortable !!!  Good deal, worth the money.",8/24/2015
US,31853526,R1IW2URSIR5ZHF,B00EUU5G8M,323391764,Serta Back in Motion Health & Wellness Eco-friendly Bonded Leather Mid-Back Office Chair - Frye Chocolate,Furniture,1,0,2,N,Y,Uncomfortable & Poor quality,"Chair looks nice but is very uncomfortable.  It is too low and does not rise more than a couple inches. I'm only 5' 2 and it is too low for me.  Back support ok when you lean back, but trying to work on the computer it pushes you forward. Depth of seat is too short even for a short person.  Very disappointed!   After having the chair for a month the seat portion is starting to break down and is hard.  Very poor quality and it's now too late to return.  Don't buy this chair!",8/24/2015
US,12937121,RO3RI8MYV2TFL,B00B5H5VBA,178772459,Sauder Bath Caraway Collection Wall Cabinet,Furniture,4,0,0,N,Y,Four Stars,"For the money you can't beat this, but it is a little cheaply made.",8/24/2015
US,11042760,R3CLDY1R2PQUJD,B00GHZ5J2G,68306327,nuLOOM SPRE14A 100-Percent Wool Hand Knotted Fez Shag Area Rug,Furniture,3,1,2,N,Y,Not quite as dense or fluffy as the picture suggests.,"Not quite as dense or fluffy as the picture suggests. The braided ends are also thicker braids, and fewer of them. It had a very strong chlorine smell right out of the bag, but within 48 hours it was gone.",8/24/2015
US,50493855,R2RYCL2E6A26IR,B008UQKTNO,602516843,Elegant Home Fashion Vera 2-Door Floor Cabinet,Furniture,2,5,6,N,Y,"Mediocre quality, but attractive if you can use it","Mine came with a nasty gash on one side of the top even though there was no damage to the packaging. This was clearly a defect that it left the factory with. But we needed it in a hurry and it was far too impractical to repack it for return, so we painted over the defect and just made do.<br /><br />The main problem is poor construction quality. The design is actually quite attractive and it's a nice, functional piece. But the tolerances aren't wonderful (a notch or two below typical IKEA construction) and there's very good chance that you won't be able to assemble it correctly, whether because of the poor tolerances or a missing or defective part.<br /><br />At this level of quality, I feel that the piece is overpriced.",8/24/2015
US,12820612,R1DTEE13XR4Q78,B00S7EMFLI,516559353,Merax Contemporary Mesh Adjustable Chair Home Desk Chair Swivel Office Chair Reclining Chair Modern New Design (Green 1),Furniture,4,3,3,N,Y,I really like the chair for the price,"I really like the chair for the price.  The arms that swing up are a little annoying, though.  They don't adjust, and for the seat height that I like, they are at the level that they bang in to my keyboard tray, so I have to tilt them up slightly when I pull my tray out.  But when I put my arm on the, they eventually fall back down.",8/24/2015
US,31327991,R1FS9VG25SRQRK,B00AFRZP9O,232678446,Corner L Shaped Office Desk with Hutch,Furniture,5,2,2,N,Y,Great Value,"Our daughter is crazy about it. We replaced a 9 year old small computer desk in our daughters room as she is in high school now and needed more desk space. The quality is high considering the price and the assembly, although not simple if someone has little experience, is quite straightforward. I glued the sections together as well as using the mechanical fasteners supplied. I think a reinforcing panel to strengthen the l-shaped add-on portion would be a good idea, but the desk functions wonderfully as is. We added a strip light under the hutch and the desk fits well in her recently teenage updated room.",8/24/2015
US,10066911,R89TV5BRKF0BU,B008SFVTPY,763029352,Beginnings Corner Desk,Furniture,5,0,0,N,Y,"The Saucer corner desk fit perfect to a ""T""","The Saucer corner desk fit perfect to a &#34;T&#34;. The desk gives my work office a classic clean look, it's also durable and sturdy. A+ ..... I love it!",8/24/2015
US,31719851,R1A3Q5GAGQDEVQ,B009099UDU,729876106,"Coaster Home Furnishings 503014 Casual Ottoman, Chocolate",Furniture,5,0,0,N,Y,... was very please with the delivery time and I love it I sit on it almost,i was very please with the delivery time and I love it I sit on it almost everyday,8/24/2015
US,18750772,R19BSZPXOCP6YI,B00G5M5RYG,648801461,Storage Ottoman Faux Leather Collapsible Foldable Seat Foot Rest Coffee Table Cube With Lift Top,Furniture,5,1,2,N,Y,These are PERFECT for our travel trailer,"These are PERFECT for our travel trailer.  We only have a sofa (no recliners) and these are the perfect size to put our feet on to be even more comfortable!  We also use them as extra sitting when we have guests (this travel trailer doesn't have a dining booth or table and chairs).  Having them to use as extra storage is a big plus, as well as them being collapsible.  AND they look very nice!  We are most pleased!",8/24/2015
US,14013383,R3IH2WRQYC8A95,B004EPXKRW,75421049,"Zenith Products 9114W Tank Topper Space Saver, White, 21-5/8 x 25-3/4 x 6-3/4-In.",Furniture,4,0,0,N,Y,Cheap but fits perfect,"Great addition to my bath where I only have a mirror, pedestal sink and this offers some storage  to an otherwise small bath.  Ikea quality and time consuming to assemble.  Not great quality but does the job",8/24/2015
US,26424183,RCS4MCUXNR6XV,B00INCFNEU,667574721,Eames Style Office High Back Soft Pad Arm Chair - Black Leather - Castor Base,Furniture,3,0,0,N,Y,Nice chair...cheap plastic casters.,"The chair is a passable replica of the famous Eames High Back Soft Pad Armchair.  I give it three stars because after using my chair gently on industrial office carpeting for about two months, one of the casters (cheap plastic) broke.  I am awaiting a new caster but have yet to receive.  Bummer.",8/24/2015
US,10651374,R3DSHGGOCGPM02,B000X09XGE,696690678,"Southern Enterprises 5 Drawer Storage Unit with Wicker Baskets, Black and Caramel Finish",Furniture,3,0,0,N,Y,Three Stars,This is very attractive but not stable at all.,8/24/2015
US,23736276,R3O92GM9Z5LGDX,B00AVUQQGQ,574537906,Serta Bonded Leather Big & Tall Executive Chair,Furniture,5,1,1,N,Y,great chair for money. great support.,love this chair. i work form home in my office all day most days. i am a rather large chap. this chair has great support.,8/24/2015
US,52786988,R4RQDLH7JRITK,B004QXID2Y,969602954,FURINNO Multipurpose Personal TV Tray Table,Furniture,1,0,0,N,Y,extremely disappointing,Just arrived and assembled.  It is extremely disappointing.  The instructions are very sketchy as is the construction of the tray top.  The top is secured to the frame via wood screws for which the spots to insert on the bottom of the top are barely discernible.  It will work but is really not what I was expecting.  The decision will be to keep or to just curbside donate.,8/24/2015
US,29105091,R3GORUOLKH88T6,B001U8864I,380099905,Winsome Wood Zuri 36-Inch TV Stand,Furniture,2,0,0,N,Y,Much Shorter than the Matching Night Stand....,I goofed up... it is much shorter than the matching night stand,8/24/2015
US,12327798,REWW3NRU51V8M,B001S5MW66,857296602,YTC SUMMIT 5678 Rhinos - Set of 6 - C-18,Furniture,5,0,0,N,Y,Five Stars,AAAAA+++++,8/24/2015
US,16176765,RN8X7S2C3JWQ5,B00K36K78G,99470768,"Zinus Sleep Master Memory Foam Resort Folding Guest Bed, Twin",Furniture,4,1,1,N,Y,Four Stars,"like the bed but very hard to put down,it's fine for over night guest",8/24/2015
US,5649090,R2EOK01Q6YA2TD,B008Y35YUQ,898911727,Bar Unit with Acrylic Front,Furniture,4,0,0,N,Y,Four Stars,It was great and not that hard to put together.,8/24/2015
US,21282145,R37ROSIZR5NVUX,B00CI4VWI0,348545444,"Homelegance 5794TAK-1-3A Platform Bed, Twin, Oak Finish",Furniture,2,0,0,N,Y,Solid Bed with Poor Finishing and Hardware,This bed is very poorly finished with fingerprints and  gloops of stain and sealer all over. The bed reeked of chemicals for days after assembly. Fortunately no one had to sleep on it right away. The hardware is of poor quality and easy to cross thread if one is not careful.<br /><br />The only thing it does have in its favor is that the wood is solid and of pretty good quality. Too bad they couldn't get the rest right. I didn't return it because it would hve been too much trouble.,8/24/2015
US,1678454,R2PAL95VHDB0W1,B001PLOM8Y,99280514,"ADVANTUS Gem 1.5-Inch T-Pins, 100 per Box (87T)",Furniture,5,0,0,N,Y,Advantage Gem T-pins,Look forward to using to block my knits.,8/24/2015
US,10697287,R3ON0X0V4ENBTK,B0051AQXZK,743994780,DreamFoam Mattress Ultimate Dreams Latex Mattress,Furniture,5,0,1,N,Y,Just what I had been looking for..,"Excellent mattress, very comfy (this coming from someone with back issues). The comfort level 5 adequately supports the curvatures of my spine without sacrificing softness for when I sleep on my side. Overall, seamless transaction, quick shipping, would def order again!",8/24/2015
US,8150674,R39XUOC4JHF6GL,B003SZ7HBY,17084144,Home Dynamix Royalty Collection Area Rugs,Furniture,5,1,1,N,Y,It is a very nice rug and great quality,Bought this rug for my office entry. It is a very nice rug and great quality! Looks expensive. No one believed it only cost $70. Nice and heavy and the colors are really attractive!,8/24/2015
US,50909276,RYS2SJN4ZAZMS,B00K38DTWU,325279961,"Sleep Master 5"" MyEuro Foam Mattress",Furniture,5,0,0,N,Y,AMAZING value and quality,"Bought 2 for a guest bedroom and they are so comfy and the quality so far is great.  Can't get a better deal.  Wish I would have known about this mattress when I was buying beds for the family, we would have saved so much money.",8/24/2015
US,29752587,R11C4V6BG09AYS,B00JIKOFHC,785548484,Cappuccino Finish Console Sofa Entry Table with Drawer,Furniture,4,0,0,N,Y,I love my new table,I love my new table.  It took me a while to put together but looks very elegant in my hallway,8/24/2015
US,2257163,RW07BADXNX7EK,B002IE9IG8,363100307,"Safavieh Lyndhurst Collection LNH329A Traditional Medallion Black and Ivory Runner (2'3"" x 12')",Furniture,4,0,0,N,Y,Thats a Rug,Good rug. It looks like the pictures.,8/24/2015
US,43347165,R6N1BDR943KMJ,B0019MAUTE,313500235,"Z-Line Designs Feliz Glass L Desk, Black",Furniture,4,1,1,N,Y,It gives comfortable access to keyboard and a large work area for ...,"This fit perfectly for my home office. I have 2  22' monitors on the top rack . A laptop docking station in the center and a machine under the desk ,both Connected to KVM. It gives comfortable access  to keyboard and a large work area for me to tinker.<br />Looks very elegant.",8/24/2015
US,38919878,R1P71N1V59PBMP,B001PLOM8Y,99280514,"ADVANTUS Gem 1.5-Inch T-Pins, 100 per Box (87T)",Furniture,5,0,0,N,Y,pins are pins shipping was fast pins are,pins are pins  shipping was fast  pins are sharp,8/24/2015
US,21406961,R1NZRCVDBKYDWE,B00K22OFM0,94765561,Leather Armrest Organizer,Furniture,4,0,0,N,Y,Four Stars,All good,8/24/2015
US,285979,R13UGBPYE2PA6D,B00BXKFAJ2,327681341,Office Star Deluxe Oversized Executive Faux Leather Chair with Padded Arms,Furniture,2,0,0,N,Y,The chair is very comfortable and I love the padded arms,"The chair is very comfortable and I love the padded arms.  The chair set up to high off the floor so I used the bottom of my old chair to bring it down some. It would not set back far enough so I cut the steal bracket to allow it to set back further. The spring was far to heavy for a man that is 135LBS. So I took the spring out of my old chair and put it in this one. Now I love the chair, but it took me two hours to modify it.",8/24/2015
US,15588332,R2YRFIQLZX1IOW,B00CJUPCSY,409039225,South Shore Axess Collection 5-Shelf Narrow Bookcase,Furniture,1,0,0,N,Y,"The shelves look fine, but the sides look not only old and ...","The shelves look fine, but the sides look not only old and ugly but feel rough and scratchy because there are gaps (missing laminate) between surfaces and dirt glued at some place too.  I do not want it even if it is free.",8/24/2015
US,36421237,R1VT9TCLQPVCNN,B0018SJQFS,469533598,Monterey Cubbie Bench,Furniture,5,0,0,N,Y,Nice looking unit,"Very happy with this purchase.  Solid unit.  Directions are terrible, however, and it would help to have 2 people putting it together.  Found baskets that fit perfect from Target.",8/24/2015
US,13699615,RLLWI0XCIVXW0,B001328GIM,238639568,Brookfield Round Cocktail Table,Furniture,5,0,0,N,Y,Five Stars,Love it! A beautiful high quality heavy table!,8/24/2015
US,761112,R2JS26WIUBLSA6,B00I7QT9TW,576859542,"Poundex Bobkona 3-Piece Bonded Leather Sectional Sofa, Cream",Furniture,5,0,0,N,Y,Five Stars,"Just what I need, very beutiful.",8/24/2015
US,13895728,R2TJ7T1MW8ZUR6,B007B6ZX2Q,902872420,Coaster Leopard Patterned Accent Chair,Furniture,5,0,0,N,Y,Spot-On!,"It's about what you'd expect for the money, cute, serviceable, the fabric is okay, although I had a difficult time getting a few of the screws in...the angle was weird.  But once I got them in they hold up nice.  Great little accent chair.",8/24/2015
US,40616406,R1GCKUI9E1LQZ6,B0047T6K7C,56391756,Casual Home 3 Shelf Folding Stackable Bookcase,Furniture,5,0,0,N,Y,Great Value,Arrived in 2 days a day before scheduled. I ordered 6 in the natural finish and they were all in perfect condition due to excellent packaging. They are fully assembled and were a breeze to set up. They look very good and are ready for my books.,8/24/2015
US,34811449,R1BCDMB7FULWZF,B009UCPCW0,844272476,"Roundhill Urban Style Solid Wood Leatherette Padded Parson Chair, Set of 2",Furniture,4,0,0,N,Y,I'm assuming these are easy to put together,"I'm assuming these are easy to put together....my 18yo son did it.  lol.  I ordered one 2-pack, the brown color is very nice and exactly what I was going for (dark coffee, mahogany color).  They are small and a little narrow, but very sturdy....that is what I was looking for as they will push up to a narrow custom-built bar.  The one thing that did surprise me (and the 4, instead of 5-star rating) is there seems to be almost no cushion in the seat.  It's like sitting on a wood-bottomed chair.",8/24/2015
